Symbol,Name,Sector
0887.HK,EMPEROR WATCH&J,Equity
0888.HK,BISON FINANCE,Equity
0889.HK,DATRONIX HOLD,Equity
0893.HK,CHINAVTM MINING,Equity
0894.HK,MAN YUE TECH,Equity
0895.HK,DONGJIANG ENV,Equity
0896.HK,HANISON,Equity
0897.HK,WAI YUEN TONG,Equity
0898.HK,MULTIFIELD INTL,Equity
0899.HK,ZHONG JIA GX,Equity
0900.HK,AEON CREDIT,Equity
0902.HK,HUANENG POWER,Equity
0905.HK,WALNUT CAP,Equity
0907.HK,ELEGANCEOPTICAL,Equity
0909.HK,MING YUAN CLOUD,Equity
0910.HK,CHINA SANDI,Equity
0911.HK,QIANHAI HEALTH,Equity
0912.HK,SUGA INT'L,Equity
0913.HK,HARBOUR DIGITAL,Equity
0914.HK,CONCH CEMENT,Equity
0915.HK,DAOHE GLOBAL,Equity
0916.HK,CHINA LONGYUAN,Equity
0917.HK,QUNABOX GP-100,Equity
0918.HK,MAJESTIC DRAGON,Equity
0919.HK,MODERNHEALTHTEC,Equity
0921.HK,HISENSE HA,Equity
0922.HK,ANXIANYUAN CH,Equity
0923.HK,IWS,Equity
0924.HK,KHOON GROUP,Equity
0925.HK,BJ PROPERTIES,Equity
0926.HK,BESUNYEN,Equity
0927.HK,FUJIKON IND,Equity
0928.HK,KING INTL INV,Equity
0929.HK,IPE GROUP,Equity
0931.HK,CHINA HK POWER,Equity
0932.HK,SHUNTEN INTL,Equity
0933.HK,VIVA GOODS,Equity
0934.HK,SINOPEC KANTONS,Equity
0936.HK,KAISA CAPITAL,Equity
0938.HK,MAN SANG INT'L,Equity
0939.HK,CCB,Equity
0941.HK,CHINA MOBILE,Equity
0943.HK,ZHONGZHENG INTL,Equity
0945.HK,MANULIFE-S,Equity
0947.HK,MOBI DEV,Equity
0948.HK,ALPHA PRO HLDGS,Equity
0950.HK,LEE'S PHARM,Equity
0951.HK,CHAOWEI POWER,Equity
0952.HK,QUAM PLUS FIN,Equity
0953.HK,SHAW BROTHERS,Equity
0954.HK,CHANGMAO BIO,Equity
0956.HK,CHINA SUNTIEN,Equity
0959.HK,CENTURY ENT INT,Equity
0960.HK,LONGFOR GROUP,Equity
0966.HK,CHINA TAIPING,Equity
0968.HK,XINYI SOLAR,Equity
0969.HK,HUA LIEN INT'L,Equity
0970.HK,NEW SPARKLEROLL,Equity
0974.HK,SKL,Equity
0975.HK,MONGOL MINING,Equity
0976.HK,CHIHO ENV,Equity
0978.HK,CHI MER LAND,Equity
0979.HK,GREEN ENERGY GP,Equity
0980.HK,LIANHUA,Equity
0981.HK,SMIC,Equity
0983.HK,SOCAM DEV,Equity
0984.HK,AEON STORES,Equity
0986.HK,DUFU LIQUOR GP,Equity
0987.HK,CH RENEW EN INV,Equity
0989.HK,HUA YIN INTL H,Equity
0990.HK,THEME INT'L,Equity
0991.HK,DATANG POWER,Equity
0992.HK,LENOVO GROUP,Equity
0993.HK,XINKONG INT CAP,Equity
0994.HK,CT VISION SL,Equity
0995.HK,ANHUIEXPRESSWAY,Equity
0997.HK,CHINLINK INTL,Equity
0998.HK,CITIC BANK,Equity
0999.HK,XIAOCAIYUAN,Equity
1000.HK,BEIJING MEDIA,Equity
1001.HK,HK SH ALLIANCE,Equity
1002.HK,V.S. INT'L,Equity
1003.HK,HUANXI MEDIA,Equity
1004.HK,C SMARTERENERGY,Equity
1005.HK,MATRIX HOLDINGS,Equity
1007.HK,LONGHUI INTL,Equity
1008.HK,LITU HOLDINGS,Equity
1009.HK,INT'L ENT,Equity
1010.HK,SKY BLUE 11,Equity
1011.HK,NT PHARMA,Equity
1013.HK,WAI CHUN GROUP,Equity
1020.HK,CYBERNAUT INT'L,Equity
1022.HK,FEIYU,Equity
1023.HK,SITOY GROUP,Equity
1024.HK,KUAISHOU-W,Equity
1025.HK,KNT HOLDINGS,Equity
1026.HK,UNIVERSAL TECH,Equity
1027.HK,CHINA JICHENG,Equity
1028.HK,C.BANNER,Equity
1029.HK,IRC,Equity
1030.HK,SEAZEN,Equity
1033.HK,SINOPEC SSC,Equity
1034.HK,FULLWEALTH,Equity
1036.HK,VANKE OVERSEAS,Equity
1037.HK,MAXNERVA TECH,Equity
1038.HK,CKI HOLDINGS,Equity
1039.HK,CHANGYOU INT GP,Equity
1044.HK,HENGAN INT'L,Equity
1045.HK,APT SATELLITE,Equity
1046.HK,UNIVERSE ENT,Equity
1047.HK,NGAI HING HONG,Equity
1049.HK,CELESTIAL ASIA,Equity
1050.HK,KARRIE INT'L,Equity
1051.HK,G-RESOURCES,Equity
1052.HK,YUEXIUTRANSPORT,Equity
1053.HK,CHONGQING IRON,Equity
1055.HK,CHINA SOUTH AIR,Equity
1057.HK,ZHEJIANG SHIBAO,Equity
1058.HK,NAMYUE HOLDINGS,Equity
1059.HK,KANTONE HOLDING,Equity
1060.HK,ALI PICTURES,Equity
1061.HK,ESSEX BIO-TECH,Equity
1062.HK,CDB INT'L INV,Equity
1063.HK,SUNCORP TECH,Equity
1064.HK,ZHONG HUA INT'L,Equity
1065.HK,TIANJIN CAPITAL,Equity
1066.HK,WEIGAO GROUP,Equity
1068.HK,YURUN FOOD,Equity
1069.HK,CN HEALTH TECH,Equity
1070.HK,TCL ELECTRONICS,Equity
1071.HK,HUADIAN POWER,Equity
1072.HK,DONGFANG ELEC,Equity
1073.HK,DA YU FIN,Equity
1075.HK,CAPINFO,Equity
1079.HK,PINE TECH,Equity
1080.HK,SHENGLI PIPE,Equity
1082.HK,BDV EDU INTL,Equity
1083.HK,TG SMART ENERGY,Equity
1084.HK,GF HYDROCOLLOID,Equity
1085.HK,HXTL,Equity
1086.HK,GOODBABY INTL,Equity
1087.HK,INVESTECH HLDGS,Equity
1088.HK,CHINA SHENHUA,Equity
1090.HK,DA MING INT'L,Equity
1091.HK,SOUTH MANGANESE,Equity
1093.HK,CSPC PHARMA,Equity
1094.HK,CHERISH SUN,Equity
1097.HK,I-CABLE COMM,Equity
1098.HK,ROAD KING INFRA,Equity
1099.HK,SINOPHARM,Equity
1100.HK,MAINLAND HOLD,Equity
1101.HK,HUARONG ENERGY,Equity
1102.HK,ENVIRO ENERGY,Equity
1104.HK,APAC RESOURCES,Equity
1105.HK,SING TAO,Equity
1107.HK,MODERN LAND,Equity
1108.HK,TRIUMPH NEW EN,Equity
1109.HK,CHINA RES LAND,Equity
1110.HK,KINGWORLD,Equity
1111.HK,HUASHI GROUP,Equity
1112.HK,H&H INTL HLDG,Equity
1113.HK,CK ASSET,Equity
1114.HK,BRILLIANCE CHI,Equity
1115.HK,TIBET WATER,Equity
1116.HK,HC TECH GP,Equity
1117.HK,CH MODERN D,Equity
1118.HK,GOLIK HOLDINGS,Equity
1119.HK,IDREAMSKY,Equity
1120.HK,ARTS OPTICAL,Equity
1121.HK,GOLDENSOLAR,Equity
1122.HK,QINGLING MOTORS,Equity
1123.HK,CHINA-HK PHOTO,Equity
1124.HK,COASTAL GL,Equity
1125.HK,LAI FUNG HOLD,Equity
1126.HK,DREAM INT'L,Equity
1127.HK,LION ROCK GROUP,Equity
1128.HK,WYNN MACAU,Equity
1129.HK,WATER INDUSTRY,Equity
1130.HK,CHINA ENV RES,Equity
1132.HK,ORANGE SKY G H,Equity
1133.HK,HARBIN ELECTRIC,Equity
1134.HK,KELFRED,Equity
1137.HK,HK TECH VENTURE,Equity
1138.HK,COSCO SHIP ENGY,Equity
1140.HK,WEALTHINK AI,Equity
1141.HK,CMBC CAPITAL,Equity
1142.HK,E&P GLOBAL,Equity
1143.HK,CN ENGY STORAGE,Equity
1145.HK,COURAGE INV,Equity
1146.HK,HUICHENG INTL H,Equity
1147.HK,EDENSOFT,Equity
1148.HK,POWER XINCHEN,Equity
1150.HK,MILAN STATION,Equity
1152.HK,MOMENTUM FIN,Equity
1153.HK,JIAYUAN SER,Equity
1156.HK,CHINANEWENERGY,Equity
1157.HK,ZOOMLION,Equity
1159.HK,SMART DIGI TECH,Equity
1160.HK,GOLDSTONE CAP,Equity
1161.HK,WATER OASIS GP,Equity
1162.HK,LUMINA GROUP,Equity
1163.HK,ADTIGER CORP,Equity
1164.HK,CGN MINING,Equity
1165.HK,SFCE,Equity
1166.HK,SOLARTECH INT'L,Equity
1167.HK,JACOBIO-B,Equity
1168.HK,SINOLINK H-NEW,Equity
1170.HK,KINGMAKER,Equity
1171.HK,YANKUANG ENERGY,Equity
1172.HK,MAGNUSCONCORDIA,Equity
1173.HK,VEEKO INT'L,Equity
1176.HK,ZHUGUANG HOLD,Equity
1177.HK,SINO BIOPHARM,Equity
1179.HK,HWORLD-S,Equity
1180.HK,PARADISE ENT,Equity
1181.HK,TANG PALACE,Equity
1182.HK,SUCCESS DRAGON,Equity
1183.HK,MECOM POWER,Equity
1184.HK,S.A.S. DRAGON,Equity
1185.HK,CHINA ENERGINE,Equity
1186.HK,CHINA RAIL CONS,Equity
1188.HK,HYBRID KINETIC,Equity
1189.HK,GBA DYNAMIC,Equity
1193.HK,CHINA RES GAS,Equity
1195.HK,KINGWELL GROUP,Equity
1196.HK,REALORD GROUP,Equity
1198.HK,ROYALE HOME,Equity
1199.HK,COSCO SHIP PORT,Equity
1200.HK,MIDLAND HOLDING,Equity
1201.HK,TESSON HOLDINGS,Equity
1202.HK,SIWI SCI & TECH,Equity
1203.HK,GUANGNAN (HOLD),Equity
1204.HK,BOARDWARE INTEL,Equity
1205.HK,CITIC RESOURCES,Equity
1206.HK,TECHNOVATOR,Equity
1208.HK,MMG,Equity
1209.HK,CHINA RES MIXC,Equity
1211.HK,BYD COMPANY,Equity
1213.HK,MOBICON GROUP,Equity
1215.HK,KAI YUAN HLDGS,Equity
1216.HK,ZYBANK,Equity
1217.HK,CH INNOVATION,Equity
1218.HK,EASYKNIT INT'L,Equity
1220.HK,ZHIDAO INT'L,Equity
1221.HK,SINO HOTELS,Equity
1222.HK,WANG ON GROUP,Equity
1223.HK,SYMPHONY HOLD,Equity
1224.HK,C C LAND,Equity
1225.HK,LERADO FIN,Equity
1226.HK,CH INV FIN GP,Equity
1228.HK,CANBRIDGE-B,Equity
1229.HK,NAN NAN RES,Equity
1231.HK,NEWTON RES,Equity
1232.HK,GW TIANDI,Equity
1233.HK,TIMES CHINA,Equity
1234.HK,CHINA LILANG,Equity
1235.HK,TRAVEL EXPERT,Equity
1237.HK,CH ENV TECH&BIO,Equity
1238.HK,POWERLONG,Equity
1239.HK,TEAMWAY INTL GP,Equity
1240.HK,CNQC INT'L,Equity
1241.HK,SHUANGHUA H,Equity
1243.HK,WANG ON PPT,Equity
1244.HK,3D MEDICINES,Equity
1245.HK,NIRAKU,Equity
1246.HK,BOILLHEALTHCARE,Equity
1247.HK,MIKO INTL,Equity
1250.HK,SDHS NEW ENERGY,Equity
1251.HK,SPT ENERGY,Equity
1252.HK,CHINA TIANRUI,Equity
1253.HK,GREENLAND BROAD,Equity
1255.HK,TATA HEALTH,Equity
1257.HK,CEB GREENTECH,Equity
1258.HK,CHINFMINING,Equity
1259.HK,PROSPER FUTURE,Equity
1260.HK,WONDERFUL SKY,Equity
1262.HK,LABIXIAOXIN,Equity
1263.HK,PC PARTNER,Equity
1265.HK,TIANJINJINRAN,Equity
1268.HK,MEIDONG AUTO,Equity
1269.HK,FIRST CAP GP,Equity
1270.HK,LANGHAM-SS,Equity
1271.HK,GRAND MING,Equity
1272.HK,DATANG ENVIRO,Equity
1273.HK,HK FINANCE GP,Equity
1274.HK,IMOTIONTECH,Equity
1276.HK,HENGRUI PHARMA,Equity
1277.HK,KINETIC DEV,Equity
1278.HK,CHINANEWTOWN,Equity
1280.HK,QIDIAN GUOFENG,Equity
1281.HK,XINDA INV HLDGS,Equity
1282.HK,RENZE HARVEST,Equity
1283.HK,ACCEL GROUP,Equity
1284.HK,NEW MEDIA LAB,Equity
1285.HK,JIASHILI GP,Equity
1286.HK,IMPRO PRECISION,Equity
1288.HK,ABC,Equity
1289.HK,SUNLIT SCI,Equity
1290.HK,CHINA HUIRONG,Equity
1292.HK,CMA LOGISTICS,Equity
1293.HK,GRAND BAOXIN,Equity
1298.HK,YUNNAN ENERGY,Equity
1299.HK,AIA,Equity
1300.HK,TRIGIANT,Equity
1301.HK,D&G TECH,Equity
1302.HK,LIFETECH SCI,Equity
1303.HK,HUILI RES,Equity
1305.HK,WAI CHI HOLD,Equity
1308.HK,SITC,Equity
1310.HK,HKBN,Equity
1312.HK,KONTA CHINA,Equity
1313.HK,CR BLDG MAT TEC,Equity
1314.HK,TSUI WAH HLDG,Equity
1315.HK,GREEN ECONOMY,Equity
1316.HK,NEXTEER,Equity
1317.HK,MAPLELEAF EDU,Equity
1318.HK,MAO GEPING,Equity
1319.HK,OIWAHPAWN,Equity
1321.HK,CHINA NEWCITY,Equity
1323.HK,HUASHENG INTL,Equity
1326.HK,TRANSMIT ENT,Equity
1327.HK,LUXXU GROUP,Equity
1328.HK,GOLDSTREAM INV,Equity
1330.HK,DYNAGREEN ENV,Equity
1332.HK,TOUYUN BIOTECH,Equity
1333.HK,BRETON,Equity
1334.HK,RUICHANG INTL,Equity
1335.HK,SHEEN TAI,Equity
1336.HK,NCI,Equity
1338.HK,BAWANG GROUP,Equity
1339.HK,PICC GROUP,Equity
1340.HK,HUISHENG INTL,Equity
1341.HK,HAO TIAN INTL,Equity
1343.HK,WEI YUAN HLDG,Equity
1345.HK,SH PIONEER HLDG,Equity
1346.HK,LEVER STYLE,Equity
1347.HK,HUA HONG SEMI,Equity
1348.HK,QUALI-SMART,Equity
1349.HK,FUDANZHANGJIANG,Equity
1351.HK,BRIGHT FUTURE,Equity
1354.HK,KINGFARPROPERTY,Equity
1355.HK,LEGEND STRAT,Equity
1357.HK,MEITU,Equity
1358.HK,PW MEDTECH,Equity
1359.HK,CHINA CINDA,Equity
1360.HK,NOVA GROUP,Equity
1361.HK,361 DEGREES,Equity
1362.HK,SIS MOBILE,Equity
1364.HK,GUMING,Equity
1368.HK,XTEP INT'L,Equity
1370.HK,AOWEI HOLDING,Equity
1371.HK,CHINA ECOTOUR,Equity
1372.HK,C CARBONNEUTRAL,Equity
1373.HK,IH RETAIL,Equity
1375.HK,CC SECURITIES,Equity
1376.HK,RAFFLESINTERIOR,Equity
1378.HK,CHINAHONGQIAO,Equity
1379.HK,WENLING MCT,Equity
1380.HK,CHI KINGSTONE,Equity
1382.HK,PACIFICTEXTILES,Equity
1383.HK,LET GROUP,Equity
1385.HK,SHANGHAI FUDAN,Equity
1388.HK,EMBRY HOLDINGS,Equity
1389.HK,MAJOR HLDGS,Equity
1393.HK,HIDILI INDUSTRY,Equity
1395.HK,ELL ENV,Equity
1396.HK,GD-HKGBA HLDGS,Equity
1397.HK,BAGUIO GREEN,Equity
1398.HK,ICBC,Equity
1399.HK,VESON HLDG,Equity
1400.HK,MOODY TECH HLDG,Equity
1401.HK,SPROCOMM INTEL,Equity
1402.HK,I-CONTROL,Equity
1405.HK,DPC DASH,Equity
1406.HK,CLARITY MEDICAL,Equity
1407.HK,JY GAS,Equity
1408.HK,MACAU E&M,Equity
1410.HK,EDVANCE INTL,Equity
1412.HK,Q P GROUP,Equity
1413.HK,FEG HOLDINGS,Equity
1415.HK,COWELL,Equity
1416.HK,CTR HOLDINGS,Equity
1417.HK,RIVERINE CHINA,Equity
1418.HK,SINOMAX GROUP,Equity
1419.HK,HUMAN HEALTH,Equity
1420.HK,CHUAN HOLDING,Equity
1421.HK,PROSP GP INTL,Equity
1425.HK,JUSTIN ALLEN H,Equity
1427.HK,CH TIANBAO GP,Equity
1428.HK,BRIGHT SMART,Equity
1429.HK,SKYMISSION GP,Equity
1431.HK,YST DAIRY,Equity
1432.HK,CHINA SHENGMU,Equity
1433.HK,CIRTEK HLDGS,Equity
1440.HK,STAR SHINE HLDG,Equity
1442.HK,INFINITY L&T,Equity
1443.HK,FULUM GP HLDG,Equity
1446.HK,HUNGFOOKTONG,Equity
1447.HK,SFK,Equity
1448.HK,FU SHOU YUAN,Equity
1449.HK,LEADER EDU,Equity
1450.HK,BE FRIENDS HLDG,Equity
1451.HK,MS GROUP HLDGS,Equity
1452.HK,DENOX ENV,Equity
1455.HK,FOURACE IND GP,Equity
1456.HK,GLMS SEC,Equity
1458.HK,ZHOU HEI YA,Equity
1459.HK,JUJIANG CONS,Equity
1460.HK,ICO GROUP,Equity
1461.HK,ZHONGTAIFUTURES,Equity
1463.HK,C-LINK SQ,Equity
1466.HK,BAIJIN LIFE SCI,Equity
1468.HK,KINGKEY FIN INT,Equity
1470.HK,PROSPER ONE,Equity
1471.HK,ZHONGMIAO,Equity
1472.HK,SANG HING HLDGS,Equity
1473.HK,PANGAEA CONNECT,Equity
1475.HK,NISSIN FOODS,Equity
1476.HK,HENGTOU SEC,Equity
1477.HK,OCUMENSION-B,Equity
1478.HK,Q TECH,Equity
1480.HK,YAN TAT GROUP,Equity
1481.HK,SMART GLOBE,Equity
1483.HK,NET-A-GO TECH,Equity
1486.HK,C CHENG HLDGS,Equity
1488.HK,BEST FOOD HLDG,Equity
1489.HK,GC CONSTRUCTION,Equity
1490.HK,AI X TECH,Equity
1495.HK,JIYI HOLDINGS,Equity
1496.HK,AP RENTALS,Equity
1497.HK,YAN PALACE,Equity
1498.HK,PURAPHARM,Equity
1499.HK,OKG TECH,Equity
1500.HK,INCON,Equity
1501.HK,INT MEDICAL,Equity
1502.HK,FIN STREET PPT,Equity
1508.HK,CHINA RE,Equity
1513.HK,LIVZON PHARMA,Equity
1515.HK,CR MEDICAL,Equity
1516.HK,SUNAC SERVICES,Equity
1518.HK,NC HEALTHCARE,Equity
1519.HK,J&T EXPRESS-W,Equity
1520.HK,VIRTUAL MIND,Equity
1521.HK,FRONTAGE,Equity
1522.HK,BII TRANS TECH,Equity
1523.HK,PLOVER BAY TECH,Equity
1525.HK,GENCH EDU,Equity
1526.HK,RICI HEALTH,Equity
1527.HK,TENGY ENV,Equity
1528.HK,RS MACALLINE,Equity
1529.HK,YUES INTL HLDG,Equity
1530.HK,3SBIO,Equity
1532.HK,CHINA PARTYTIME,Equity
1536.HK,YUK WING GP,Equity
1538.HK,ZHONG AO HOME,Equity
1539.HK,UNITY GP HLDGS,Equity
1540.HK,LEFTFIELD PRINT,Equity
1541.HK,IMMUNEONCO-B,Equity
1542.HK,TAIZHOU WATER,Equity
1543.HK,JOIN-SHARE,Equity
1545.HK,DESIGN CAPITAL,Equity
1546.HK,THELLOY DEV,Equity
1547.HK,IBI GROUP HLDGS,Equity
1548.HK,GENSCRIPT BIO,Equity
1549.HK,EVER HARVEST GP,Equity
1551.HK,GRCB,Equity
1552.HK,BHCC HOLDING,Equity
1553.HK,MAIKE TUBE,Equity
1555.HK,MIE HOLDINGS,Equity
1556.HK,CHINNEY KW,Equity
1557.HK,K.H. GP HLDGS,Equity
1558.HK,HEC CJ PHARM,Equity
1559.HK,KWAN ON HLDGS,Equity
1560.HK,STAR GROUP ASIA,Equity
1561.HK,PAN ASIA DATA H,Equity
1563.HK,ALLI INTL ED LE,Equity
1565.HK,VIRSCEND EDU,Equity
1566.HK,CA CULTURAL,Equity
1568.HK,SUNDART HLDGS,Equity
1569.HK,MINSHENG EDU,Equity
1570.HK,WEIYE HOLDINGS,Equity
1571.HK,XIN POINT HOLD,Equity
1572.HK,CHINA ART FIN,Equity
1575.HK,REGAL PARTNERS,Equity
1576.HK,QILU EXPRESSWAY,Equity
1577.HK,HUIXIN CREDIT,Equity
1578.HK,BANK OF TIANJIN,Equity
1579.HK,YIHAI INTL,Equity
1580.HK,DA SEN HLDGS,Equity
1581.HK,PROGRESSIVE P,Equity
1582.HK,CR CONSTRUCTION,Equity
1583.HK,QINQIN FOODS,Equity
1585.HK,YADEA,Equity
1586.HK,LEON INSPECTION,Equity
1587.HK,SHINEROAD INTL,Equity
1588.HK,CHANJET,Equity
1591.HK,SHUN WO GROUP,Equity
1592.HK,ANCHORSTONE,Equity
1593.HK,CHEN LIN EDU,Equity
1596.HK,YICHEN IND,Equity
1597.HK,NATURE ENERGY T,Equity
1598.HK,21CENTURY EDU,Equity
1599.HK,UCD,Equity
1600.HK,TIAN LUN GAS,Equity
1601.HK,ZGC TEC LEASING,Equity
1606.HK,CDB LEASING,Equity
1608.HK,VPOWER GROUP,Equity
1610.HK,COFCO JOYCOME,Equity
1611.HK,SINOHOPE TECH,Equity
1612.HK,VINCENT MED,Equity
1613.HK,SYNERTONE,Equity
1615.HK,AB BUILDERS,Equity
1616.HK,A METAVERSE,Equity
1617.HK,NANFANG COMM,Equity
1618.HK,MCC,Equity
1620.HK,CINESE INTL,Equity
1621.HK,VICO INTL HLDGS,Equity
1622.HK,REDCO GROUP,Equity
1623.HK,HILONG,Equity
1626.HK,JIA YAO HLDGS,Equity
1627.HK,ABLE ENG HLDGS,Equity
1628.HK,YUZHOU GROUP,Equity
1629.HK,CHAMP ALLI INTL,Equity
1630.HK,KIN SHING HLDGS,Equity
1631.HK,REF HOLDINGS,Equity
1632.HK,MSCTECH,Equity
1633.HK,SHEUNG YUE GP,Equity
1635.HK,DZUG,Equity
1636.HK,CMRU,Equity
1637.HK,SH GROUP HLDG,Equity
1638.HK,KAISA GROUP,Equity
1640.HK,QIAN XUN TECH,Equity
1643.HK,MODERN CHI MED,Equity
1645.HK,HAINA INTEL,Equity
1647.HK,GRANDSHORES,Equity
1650.HK,HYGIEIA GROUP,Equity
1651.HK,TSUGAMI CHINA,Equity
1652.HK,FUSEN PHARM,Equity
1653.HK,MOS HOUSE,Equity
1655.HK,OKURA HOLDINGS,Equity
1656.HK,ISDN HOLDINGS,Equity
1657.HK,SG GROUP HLDGS,Equity
1658.HK,PSBC,Equity
1660.HK,ZHAOBANGJI LIFE,Equity
1661.HK,CH FRONTIER TEC,Equity
1662.HK,YEE HOP HLDGS,Equity
1663.HK,S HARBOURHOLD,Equity
1666.HK,TONG REN TANG,Equity
1667.HK,DIMMI LIFE HLDG,Equity
1668.HK,CHINASOUTHCITY,Equity
1669.HK,GIC GROUP,Equity
1671.HK,TIANBAO ENERGY,Equity
1672.HK,ASCLETIS-B,Equity
1673.HK,HUAZHANG TECH,Equity
1675.HK,ASIAINFO TECH,Equity
1676.HK,GAODI HOLDINGS,Equity
1679.HK,RISECOMM GP,Equity
1680.HK,MACAU LEGEND,Equity
1681.HK,CONSUN PHARMA,Equity
1682.HK,HP LIVING TECH,Equity
1683.HK,HOPE LIFE INT,Equity
1685.HK,BOER POWER,Equity
1686.HK,SUNEVISION,Equity
1689.HK,HUAXIHOLDINGS,Equity
1690.HK,LAP KEI ENGRG,Equity
1691.HK,JS GLOBAL LIFE,Equity
1692.HK,TOWNRAY HLDGS,Equity
1693.HK,BGMC,Equity
1695.HK,S&P INTL HLDG,Equity
1696.HK,SISRAM MED,Equity
1697.HK,SDITC,Equity
1698.HK,TME-SW,Equity
1699.HK,PUTIAN FOOD,Equity
1701.HK,TU YI HLDG,Equity
1702.HK,DONGGUANG CHEM,Equity
1703.HK,WELIFE TECH,Equity
1705.HK,B & S INTL HLDG,Equity
1707.HK,GEOTECH HLDGS,Equity
1708.HK,SAMPLE TECH,Equity
1709.HK,DL HOLDINGS GP,Equity
1710.HK,TRIO IND ELEC,Equity
1711.HK,ULFERTS,Equity
1712.HK,DRAGON MINING,Equity
1713.HK,SICHUAN EN INV,Equity
1715.HK,VOLCANO SPRING,Equity
1716.HK,MOST KWAI CHUNG,Equity
1717.HK,AUSNUTRIA,Equity
1718.HK,WAN KEI GROUP,Equity
1719.HK,CIL GROUP,Equity
1720.HK,PUTIAN COMM,Equity
1721.HK,FSM HOLDINGS,Equity
1722.HK,KIN PANG HLDGS,Equity
1723.HK,MOON INC,Equity
1725.HK,USPACE TECH,Equity
1726.HK,HKE HOLDINGS,Equity
1727.HK,HEBEI CONS,Equity
1728.HK,ZHENGTONGAUTO,Equity
1729.HK,TIME INTERCON,Equity
1730.HK,LHN,Equity
1731.HK,PROSPEROUS IND,Equity
1732.HK,XIANGXING INT,Equity
1733.HK,E-COMMODITIES,Equity
1735.HK,CENTRAL NEW EGY,Equity
1736.HK,PARENTING NET,Equity
1737.HK,A & S GROUP,Equity
1738.HK,FS ANTHRACITE,Equity
1739.HK,QEEKA HOME,Equity
1740.HK,VALUES CULTURAL,Equity
1741.HK,SHING CHI HLDGS,Equity
1742.HK,HPC HOLDINGS,Equity
1745.HK,LVJI TECH,Equity
1746.HK,MAN SHUN GP,Equity
1747.HK,HOME CONTROL,Equity
1748.HK,XIN YUAN ENT,Equity
1749.HK,SHANSHAN,Equity
1750.HK,REM GROUP HLDGS,Equity
1751.HK,KINGLAND GROUP,Equity
1752.HK,TOP EDUCATION,Equity
1753.HK,DUIBA,Equity
1755.HK,S-ENJOY SERVICE,Equity
1756.HK,CHI SCI&EDU IND,Equity
1757.HK,AFFLUENT FDN,Equity
1758.HK,BOJUN EDU,Equity
1759.HK,SINO GAS HLDGS,Equity
1760.HK,INTRON TECH,Equity
1762.HK,WANKA ONLINE,Equity
1763.HK,CIRC,Equity
1765.HK,XJ INTL HLDGS,Equity
1766.HK,CRRC,Equity
1767.HK,TS WONDERS,Equity
1769.HK,SCHOLAR EDU,Equity
1771.HK,SUNFONDA GP,Equity
1772.HK,GANFENGLITHIUM,Equity
1773.HK,TIANLI INT HLDG,Equity
1775.HK,BEXCELLENT GP,Equity
1776.HK,GF SEC,Equity
1777.HK,FANTASIA,Equity
1778.HK,COLOUR LIFE,Equity
1780.HK,RONGZUN INT'L H,Equity
1782.HK,IB DIGITAL TECH,Equity
1783.HK,ENVISION GREEN,Equity
1785.HK,CHENGDU EXPWAY,Equity
1786.HK,CRCCE,Equity
1787.HK,SD GOLD,Equity
1788.HK,GUOTAI JUNAN I,Equity
1789.HK,AK MEDICAL,Equity
1790.HK,TIL ENVIRO,Equity
1792.HK,CMON,Equity
1793.HK,WECON HOLDINGS,Equity
1795.HK,YADONG GROUP,Equity
1796.HK,METASPACEX,Equity
1797.HK,EAST BUY,Equity
1798.HK,DATANG RENEW,Equity
1799.HK,XINTE ENERGY,Equity
1800.HK,CHINA COMM CONS,Equity
1801.HK,INNOVENT BIO,Equity
1802.HK,WENYE GROUP,Equity
1803.HK,BJ SPORTS & ENT,Equity
1808.HK,ENTERPRISE DEV,Equity
1809.HK,PRINX CHENGSHAN,Equity
1810.HK,XIAOMI-W,Equity
1811.HK,CGN NEW ENERGY,Equity
1812.HK,CHENMING PAPER,Equity
1813.HK,KWG GROUP,Equity
1815.HK,EVEREST GOLD,Equity
1816.HK,CGN POWER,Equity
1817.HK,MULSANNE GROUP,Equity
1818.HK,ZHAOJIN MINING,Equity
1820.HK,PM PACKAGING,Equity
1821.HK,ESR,Equity
1822.HK,CHINA WOOD INT,Equity
1823.HK,HUAYUEXPRESSWAY,Equity
1825.HK,STERLING GP,Equity
1826.HK,FDB HOLDINGS,Equity
1827.HK,MIRICOR,Equity
1830.HK,PERFECT MEDICAL,Equity
1831.HK,SHIFANG HLDG,Equity
1832.HK,SAI LEISURE,Equity
1833.HK,PA GOODDOCTOR,Equity
1835.HK,REALWAY CAPITAL,Equity
1836.HK,STELLA HOLDINGS,Equity
1837.HK,NATURAL FOOD IH,Equity
1841.HK,A.PLUS GROUP,Equity
1842.HK,GROWN UP GROUP,Equity
1843.HK,SNACK EMPIRE,Equity
1845.HK,WG ENV TECH,Equity
1846.HK,EUROEYES,Equity
1847.HK,GHPC,Equity
1848.HK,CALC,Equity
1849.HK,AM GROUP,Equity
1850.HK,HSC RESOURCES,Equity
1851.HK,GINGKO EDU,Equity
1853.HK,CHUNCHENG HEAT,Equity
1854.HK,CHINA WANTIAN,Equity
1855.HK,ZONQING LTD,Equity
1856.HK,ERNEST BOREL,Equity
1857.HK,CEB WATER,Equity
1858.HK,CHUNLI MEDICAL,Equity
